370,200
560,200
570,200
580,200
590,200
0,210
10,210
20,210
30,210
210,210
220,210
230,210
240,210
250,210
340,210
350,210
360,210
370,210
380,210
560,210
570,210
580,210
590,210
0,220
10,220
20,220
30,220
560,220
570,220
580,220
590,220
0,230
10,230
20,230
30,230
200,230
260,230
330,230
390,230
560,230
570,230
580,230
590,230
0,240
10,240
20,240
30,240
200,240
250,240
260,240
330,240
390,240
560,240
570,240
580,240
590,240
0,250
10,250
20,250
30,250
190,250
200,250
210,250
250,250
260,250
270,250
320,250
330,250
340,250
380,250
390,250
400,250
560,250
570,250
580,250
590,250
0,260
10,260
20,260
30,260
190,260
200,260
210,260
250,260
260,260
270,260
320,260
330,260
340,260
380,260
390,260
400,260
560,260
570,260
580,260
590,260
0,270
10,270
20,270
30,270
180,270
190,270
200,270
210,270
220,270
240,270
250,270
260,270
270,270
280,270
310,270
320,270
330,270
340,270
350,270
370,270
380,270
390,270
400,270
410,270
560,270
570,270
580,270
590,270
0,280
10,280
20,280
30,280
180,280
190,280
200,280
210,280
220,280
240,280
250,280
260,280
270,280
280,280
310,280
320,280
330,280
340,280
350,280
370,280
380,280
390,280
400,280
410,280
560,280
570,280
580,280
590,280
0,290
10,290
20,290
30,290
170,290
180,290
190,290
200,290
210,290
220,290
230,290
240,290
250,290
260,290
270,290
280,290
290,290
300,290
310,290
320,290
330,290
340,290
350,290
360,290
370,290
380,290
390,290
400,290
410,290
420,290
560,290
570,290
580,290
590,290
0,300
10,300
20,300
30,300
560,300
570,300
580,300
590,300
0,310
10,310
20,310
30,310
160,310
170,310
420,310
430,310
560,310
570,310
580,310
590,310
0,320
10,320
20,320
30,320
160,320
170,320
420,320
430,320
560,320
570,320
580,320
590,320
0,330
10,330
20,330
30,330
150,330
160,330
170,330
180,330
410,330
420,330
430,330
440,330
560,330
570,330
580,330
590,330
0,340
10,340
20,340
30,340
150,340
160,340
170,340
180,340
410,340
420,340
430,340
440,340
560,340
570,340
580,340
590,340
0,350
10,350
20,350
30,350
560,350
570,350
580,350
590,350
0,360
10,360
20,360
30,360
190,360
400,360
560,360
570,360
580,360
590,360
0,370
10,370
20,370
30,370
130,370
140,370
190,370
200,370
390,370
400,370
450,370
460,370
560,370
570,370
580,370
590,370
0,380
10,380
20,380
30,380
130,380
140,380
180,380
190,380
200,380
390,380
400,380
450,380
460,380
560,380
570,380
580,380
590,380
0,390
10,390
20,390
30,390
120,390
130,390
140,390
150,390
180,390
190,390
200,390
210,390
380,390
390,390
400,390
410,390
440,390
450,390
460,390
470,390
560,390
570,390
580,390
590,390
0,400
10,400
20,400
30,400
120,400
130,400
140,400
150,400
180,400
190,400
200,400
210,400
380,400
390,400
400,400
410,400
440,400
450,400
460,400
470,400
560,400
570,400
580,400
590,400
0,410
10,410
20,410
30,410
110,410
120,410
130,410
140,410
150,410
160,410
170,410
180,410
190,410
200,410
210,410
220,410
370,410
380,410
390,410
400,410
410,410
420,410
430,410
440,410
450,410
460,410
470,410
480,410
560,410
570,410
580,410
590,410
0,420
10,420
20,420
30,420
110,420
120,420
130,420
140,420
150,420
160,420
170,420
180,420
190,420
200,420
210,420
220,420
370,420
380,420
390,420
400,420
410,420
420,420
430,420
440,420
450,420
460,420
470,420
480,420
560,420
570,420
580,420
590,420
0,430
10,430
20,430
30,430
230,430
360,430
490,430
560,430
570,430
580,430
590,430
0,440
10,440
20,440
30,440
100,440
230,440
360,440
490,440
560,440
570,440
580,440
590,440
0,450
10,450
20,450
30,450
90,450
100,450
220,450
230,450
240,450
350,450
360,450
370,450
490,450
500,450
560,450
570,450
580,450
590,450
0,460
10,460
20,460
30,460
90,460
100,460
110,460
220,460
230,460
240,460
350,460
360,460
370,460
480,460
490,460
500,460
560,460
570,460
580,460
590,460
0,470
10,470
20,470
30,470
80,470
90,470
100,470
110,470
210,470
220,470
230,470
240,470
250,470
340,470
350,470
360,470
370,470
480,470
490,470
500,470
510,470
560,470
570,470
580,470
590,470
0,480
10,480
20,480
30,480
80,480
90,480
100,480
110,480
120,480
210,480
220,480
230,480
240,480
250,480
340,480
350,480
360,480
370,480
380,480
470,480
480,480
490,480
500,480
510,480
560,480
570,480
580,480
590,480
0,490
10,490
20,490
30,490
70,490
200,490
260,490
330,490
520,490
560,490
570,490
580,490
590,490
0,500
10,500
20,500
30,500
70,500
130,500
200,500
260,500
330,500
390,500
460,500
520,500
560,500
570,500
580,500
590,500
0,510
10,510
20,510
30,510
60,510
70,510
120,510
130,510
200,510
250,510
260,510
270,510
320,510
330,510
390,510
460,510
520,510
530,510
560,510
570,510
580,510
590,510
0,520
10,520
20,520
30,520
60,520
70,520
80,520
120,520
130,520
140,520
190,520
200,520
210,520
250,520
260,520
270,520
320,520
330,520
340,520
380,520
390,520
400,520
450,520
460,520
470,520
510,520
520,520
530,520
560,520
570,520
580,520
590,520
0,530
10,530
20,530
30,530
50,530
60,530
70,530
80,530
120,530
130,530
140,530
190,530
200,530
210,530
250,530
260,530
270,530
280,530
310,530
320,530
330,530
340,530
380,530
390,530
400,530
450,530
460,530
470,530
510,530
520,530
530,530
540,530
560,530
570,530
580,530
590,530
0,540
10,540
20,540
30,540
50,540
60,540
70,540
80,540
90,540
110,540
120,540
130,540
140,540
150,540
180,540
190,540
200,540
210,540
220,540
240,540
250,540
260,540
270,540
280,540
310,540
320,540
330,540
340,540
350,540
370,540
380,540
390,540
400,540
410,540
440,540
450,540
460,540
470,540
480,540
500,540
510,540
520,540
530,540
540,540
560,540
570,540
580,540
590,540
0,550
10,550
20,550
30,550
40,550
50,550
60,550
70,550
80,550
90,550
110,550
120,550
130,550
140,550
150,550
180,550
190,550
200,550
210,550
220,550
240,550
250,550
260,550
270,550
280,550
290,550
300,550
310,550
320,550
330,550
340,550
350,550
370,550
380,550
390,550
400,550
410,550
440,550
450,550
460,550
470,550
480,550
500,550
510,550
520,550
530,550
540,550
550,550
560,550
570,550
580,550
590,550
0,560
10,560
20,560
30,560
40,560
50,560
60,560
70,560
80,560
90,560
100,560
110,560
120,560
130,560
140,560
150,560
160,560
170,560
180,560
190,560
200,560
210,560
220,560
230,560
240,560
250,560
260,560
270,560
280,560
290,560
300,560
310,560
320,560
330,560
340,560
350,560
360,560
370,560
380,560
390,560
400,560
410,560
420,560
430,560
440,560
450,560
460,560
470,560
480,560
490,560
500,560
510,560
520,560
530,560
540,560
550,560
560,560
570,560
580,560
590,560
0,570
10,570
20,570
30,570
40,570
50,570
60,570
70,570
80,570
90,570
100,570
110,570
120,570
130,570
140,570
150,570
160,570
170,570
180,570
190,570
200,570
210,570
220,570
230,570
240,570
250,570
260,570
270,570
280,570
290,570
300,570
310,570
320,570
330,570
340,570
350,570
360,570
370,570
380,570
390,570
400,570
410,570
420,570
430,570
440,570
450,570
460,570
470,570
480,570
490,570
500,570
510,570
520,570
530,570
540,570
550,570
560,570
570,570
580,570
590,570
0,580
10,580
20,580
30,580
40,580
50,580
60,580
70,580
80,580
90,580
100,580
110,580
120,580
130,580
140,580
150,580
160,580
170,580
180,580
190,580
200,580
210,580
220,580
230,580
240,580
250,580
260,580
270,580
280,580
290,580
300,580
310,580
320,580
330,580
340,580
350,580
360,580
370,580
380,580
390,580
400,580
410,580
420,580
430,580
440,580
450,580
460,580
470,580
480,580
490,580
500,580
510,580
520,580
530,580
540,580
550,580
560,580
570,580
580,580
590,580
0,590
10,590
20,590
30,590
40,590
50,590
60,590
70,590
80,590
90,590
100,590
110,590
120,590
130,590
140,590
150,590
160,590
170,590
180,590
190,590
200,590
210,590
220,590
230,590
240,590
250,590
260,590
270,590
280,590
290,590
300,590
310,590
320,590
330,590
340,590
350,590
360,590
370,590
380,590
390,590
400,590
410,590
420,590
430,590
440,590
450,590
460,590
470,590
480,590
490,590
500,590
510,590
520,590
530,590
540,590
550,590
560,590
570,590
580,590
590,590
